id,url,display_url,content_type,engagement_score_view,followers,likes,num_comments,product_type,profile_image_link,video_view_count,videos,tags,has_a_person,vape_present,is_vaping,tone,img_mentions_brands,text_mentions_brands,Health_ad,target_demographic,location_type,emotion_displayed,type_of_content,stance,are_there_children,post_style,people_skin_color,people_gender,people_age_group,people_physical_attributes,people_hair_color,people_common_appearances,depiction_style,is_vape_related,sensitive_content_bool
901,https://www.instagram.com/p/CA1zxoVAvh6/,https://www.instagram.com/p/CA1zxoVAvh6/media/?size=l,Video,175,876,32,1,feed,https://instagram.fceb6-1.fna.fbcdn.net/v/t51.2885-19/21690694_272768406569121_5967026849203617792_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fceb6-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=cgDK8ZWyY4YQ7kNvgHJ9zGU&_nc_gid=e1380f7304684a6a9fe1d82c3e07a044&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYC2qayHNoMaZD6czpFuTF5HIAtsEc2TXRzivxFhVzoVeA&oe=673039DB&_nc_sid=4f4799,175,['https://instagram.fceb6-1.fna.fbcdn.net/o1/v/t16/f1/m84/9F45E26807177F2FE552F335D4A82D89_video_dashinit.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uZmVlZC5jMi43MjAuYmFzZWxpbmUifQ&_nc_cat=104&vs=276198632056884_3132449516&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC85RjQ1RTI2ODA3MTc3RjJGRTU1MkYzMzVENEE4MkQ4OV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dGOGJpQmVGUUk0M3piUURBS2tCOEpmZ245OVBicGt3QUFBRhUCAsgBACgAGAAbABUAACaez9fD0Im3PxUCKAJDMywXQCAhysCDEm8YEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=9-4&oh=00_AYAtxdvZXsBowKKvzuwAr9-CpSL0_z4aoQjOX8_IdcMRMQ&oe=672C5016&_nc_sid=4f4799'],"['cigarettes', 'smoke', 'anti-smoking', 'health warning']",0,0,0,Negative,1,0,1,['general audience'],Public,,Health Warning,Anti-Vaping,0,Informational Announcement,[],[],[],[],[],[],,1,0
1929,https://www.instagram.com/p/Cx9Lv1DBFHc/,https://www.instagram.com/p/Cx9Lv1DBFHc/media/?size=l,Image,0,1004,2,1,,https://instagram.fcgk34-1.fna.fbcdn.net/v/t51.2885-19/279068061_1427739224322154_1150523769316094821_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fcgk34-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=HcGIblB1xREQ7kNvgEOyp3g&_nc_gid=4d8e835556194317a2fdbffd9418677b&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYC4kUcn7G-qTz6SvKKf5sE_uSreSW7Pn6sgoALssJCn4w&oe=67303CB9&_nc_sid=4f4799,0,[],"['vaping', 'smoking', 'hypnotherapy', 'health', 'advertisement']",0,0,0,Positive,1,0,1,"['adults', 'general audience']",Public,,Advertisement,Anti-Vaping,0,Informational Promotion,[],[],[],[],[],[],,1,0
1799,https://www.instagram.com/p/DAWFn4JoNaF/,https://www.instagram.com/p/DAWFn4JoNaF/media/?size=l,Image,0,316,2,0,,https://instagram.fskt1-1.fna.fbcdn.net/v/t51.2885-19/262202847_278279200908584_762611044117887470_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fskt1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=7Bus2rxcsVUQ7kNvgF0Q3B8&_nc_gid=20c0bf3df9444ff78e832bc3c40552b1&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYAS7c__kg4Wr4WGYEsfOkZT0AM92wvwQnLJF41lnLmfsw&oe=67301D83&_nc_sid=4f4799,0,[],"['workshop', 'desktop inhaler', 'vapor', 'crafting', 'indoor']",1,1,0,Neutral,0,1,0,"['young adults', 'adults']",Indoor,,Product Promotion,Neutral,0,Promotion,[],[],[],[],[],['casual'],Neutral,1,0
1748,https://www.instagram.com/p/C3rvACON9lw/,https://www.instagram.com/p/C3rvACON9lw/media/?size=l,Image,0,389,0,0,,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-19/307813408_466139208774288_7244933674792170774_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=6-lKVxvjmaoQ7kNvgEYqttg&_nc_gid=5cca44d7fd1949669b6c196ef34b0702&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYC4nIX5DpMwTdfyjOT92pABlKG2ddWa7YfHSI1bYuusUg&oe=67303581&_nc_sid=4f4799,0,[],"['hypnotherapy', 'appointment', 'promotion', 'health', 'wellness']",0,0,0,Positive,1,0,1,"['adults', 'general audience']",Commercial,,Advertisement,Anti-Vaping,0,Promotion,[],[],[],[],[],[],,1,0
1615,https://www.instagram.com/p/DAiNMC8OKXA/,https://www.instagram.com/p/DAiNMC8OKXA/media/?size=l,Image,0,3468,1,0,,https://instagram.fprg5-1.fna.fbcdn.net/v/t51.2885-19/403827173_853283116540949_970147629087555865_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fprg5-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=pBYeSRamWeMQ7kNvgERbtMv&_nc_gid=eed51ba57ffe4b1992f3214f1e0a8f4f&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYAjCj1HdatXmZor7FKxDZjFcr66Bbe9h9CR57RvVvf2jw&oe=673012FC&_nc_sid=4f4799,0,[],"['healthy habits', 'motivation', 'stop smoking', 'wellness', 'lifestyle']",0,0,0,Positive,0,0,1,['general audience'],Public,,Motivational Graphic,Anti-Vaping,0,Informational Promotion,[],[],[],[],[],[],,1,0
1444,https://www.instagram.com/p/C96pHBTILn3/,https://www.instagram.com/p/C96pHBTILn3/media/?size=l,Carousel,0,446,10,1,,https://instagram.fpnk3-1.fna.fbcdn.net/v/t51.2885-19/314067943_173113991971900_3317189970302506236_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpnk3-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=XVbOe-OgCf0Q7kNvgFCjZPQ&_nc_gid=255b9471ef054ef5a53042205fe0f3a2&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYBhsfmPHnBuXArJ-lkN3CnYrq5HsfIc3GKtz-K6IFwesQ&oe=67302D18&_nc_sid=4f4799,0,[],"['achievement', 'progress', 'motivation']",0,0,0,Positive,0,0,0,['general audience'],Public,,Motivational Post,Anti-Vaping,0,"Motivational, Personal Reflection",[],[],[],[],[],[],,1,0
1004,https://www.instagram.com/p/CWV7gcAIWAQ/,https://www.instagram.com/p/CWV7gcAIWAQ/media/?size=l,Image,0,563,2,0,,https://instagram.fprg5-1.fna.fbcdn.net/v/t51.2885-19/458971799_537907202011412_337778670967157449_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fprg5-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=SHxz1wGjGcwQ7kNvgEM8eKP&_nc_gid=dc35e1efe7b74b5e95d72170f3c411d4&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYABn3wtmyP7JrPw5sWGN4LfjH2JVndH8h9AH6IP12-qnA&oe=673024C6&_nc_sid=4f4799,0,[],"['vaping', 'outdoor', 'young adult', 'casual']",1,1,1,Negative,0,0,1,['young adults'],Outdoor,,Advertisement,Anti-Vaping,0,Informational Promotion,['light'],['Female'],['Young'],['average'],['other'],['casual'],Neutral,1,0
958,https://www.instagram.com/p/B9xaW1yHAZW/,https://www.instagram.com/p/B9xaW1yHAZW/media/?size=l,Image,0,920,8,1,,https://instagram.fadb3-2.fna.fbcdn.net/v/t51.2885-19/105561506_295828348137824_7046514353753837501_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fadb3-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=2m6Hr3SvXkUQ7kNvgEJYwoa&_nc_gid=f2b5d0d78f764da09e5d82c77315376b&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYDwnk5EbpKFSx2HZP24GvoXNZVWot5CCq2H3SGY1ImLXQ&oe=67301B1C&_nc_sid=4f4799,0,[],"['youth', 'casual', 'indoor']",1,0,0,Negative,0,0,0,['young adults'],Indoor,happiness,Personal Reflection,Anti-Vaping,0,Personal Reflection,['light'],['Female'],['Adult'],['average'],['black'],['casual'],Neutral,1,1
890,https://www.instagram.com/p/CLCszA_Jbcv/,https://www.instagram.com/p/CLCszA_Jbcv/media/?size=l,Video,28,194,12,0,feed,https://instagram.fuio29-1.fna.fbcdn.net/v/t51.2885-19/201321439_834382887476422_6503202596906915118_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio29-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=wDOoD1GERekQ7kNvgGM2oj_&_nc_gid=6daba08e0dd2417fb7b883eec47728ec&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYBFNgYuFc1EhbRag44YE3aNH4qFwP2WYWC2DKkzJ9-EYg&oe=67303FF2&_nc_sid=4f4799,28,['https://instagram.fuio29-1.fna.fbcdn.net/o1/v/t16/f1/m84/874FDB991D9403FCA55E425020A634A9_video_dashinit.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uZmVlZC5jMi43MjAuYmFzZWxpbmUifQ&_nc_cat=105&vs=292624247055432_3908239657&_nc_vs=HBkcFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC84NzRGREI5OTFEOTQwM0ZDQTU1RTQyNTAyMEE2MzRBOV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAoABgAGwAVAAAmoK6N59PBr0AVAigCQzMsF0AVmZmZmZmaGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqBwA%3D&_nc_rid=6daba992f4&ccb=9-4&oh=00_AYAuhy1MdRvQY2RX3Q2DYhWV8l6iCLctEuGk06OIgbmPBw&oe=672C33D9&_nc_sid=4f4799'],"['Black History Month', 'anti-smoking', 'tobacco industry', 'resistance', 'minority groups']",1,0,0,Negative,0,0,1,"['Black Americans', 'minority groups']",Public,,Informational Poster,Anti-Vaping,0,Informational Announcement,"['medium', 'dark']","['Male', 'Female']",['Adult'],['average'],['black'],['formal'],Neutral,1,0
334,https://www.instagram.com/p/CW0uLzAozXL/,https://www.instagram.com/p/CW0uLzAozXL/media/?size=l,Carousel,0,4501,17,1,,https://instagram.fdoh7-1.fna.fbcdn.net/v/t51.2885-19/181595474_489486635532150_3159115694510071151_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fdoh7-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=DprXirOD-XUQ7kNvgGooKM2&_nc_gid=e4f7f3b61b9d4bbdb718aaf6eb27f1b3&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYCHt6CEXhxf1zVHA_H9FTPBUxfbQjoyCOg8DfKum1MRbg&oe=67301E93&_nc_sid=4f4799,0,[],"['vaping', 'health warning', 'indoor', 'young adult', 'female']",1,1,1,Negative,0,0,1,"['young adults', 'general audience']",Indoor,,Health Warning,Anti-Vaping,0,Informational,['light'],['Female'],['Adult'],['average'],['other'],['casual'],Neutral,1,0
1759,https://www.instagram.com/p/CcMR7UMs_Re/,https://www.instagram.com/p/CcMR7UMs_Re/media/?size=l,Image,0,1792,0,0,,https://scontent-dub4-1.cdninstagram.com/v/t51.2885-19/28151354_169064250543217_1553260409903906816_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-dub4-1.cdninstagram.com&_nc_cat=101&_nc_ohc=OrEGCruCWnoQ7kNvgGt3Jsm&_nc_gid=58eb3e97140b42849706a5de5afb3c71&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYC-QvbCHJomJgwJmW68cEHZUal8eMiosGm0x7x8_9CmiA&oe=67303053&_nc_sid=4f4799,0,[],"['vaping', 'anti-vaping', 'health warning', 'e-cigarettes', 'Native Americans', 'addiction', 'lung disease']",0,1,0,Negative,0,0,1,"['general audience', 'Native Americans']",Public,,Health Advertisement,Anti-Vaping,0,Informational Promotion,[],[],[],[],[],[],,1,0
1021,https://www.instagram.com/p/BstCnY8AUOA/,https://www.instagram.com/p/BstCnY8AUOA/media/?size=l,Image,0,583,61,3,,https://instagram.fesb4-4.fna.fbcdn.net/v/t51.2885-19/14063367_650228795140184_1830573631_a.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fesb4-4.fna.fbcdn.net&_nc_cat=108&_nc_ohc=Vn4RXwGkzbgQ7kNvgE-d384&_nc_gid=8a81d3d90ab44c4ea6f8d6e15bcaebe7&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYDwdFaFkcgQ1tn1MpTmZ5eYueQ6aeSsaWITRBDFQXSo3w&oe=673025ED&_nc_sid=4f4799,0,[],"['pug', 'anti-smoking', 'indoor', 'humor', 'poster']",0,0,0,Negative,0,0,1,['general audience'],Indoor,,Humor Clip,Anti-Vaping,0,"Humor, Announcement",[],[],[],[],[],[],,1,0
1084,https://www.instagram.com/p/Cwf6RB-uFtc/,https://www.instagram.com/p/Cwf6RB-uFtc/media/?size=l,Carousel,0,2990,10,0,,https://scontent-hbe1-1.cdninstagram.com/v/t51.2885-19/291017387_5373185746097181_3651976671713235071_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-hbe1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=FHc0SHY9kswQ7kNvgH9PZAc&_nc_gid=e607a0f04f4947ce85c4d5275922ecab&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYD3TTFUhGWe1Dju-WE4r0DcQY4yousGKpT_uJ-5PBdTDg&oe=6730376F&_nc_sid=4f4799,0,[],"['community', 'resources', 'event', 'Expand Project', 'promotion']",0,0,0,Positive,1,1,1,"['young adults', 'queer', 'trans']",Public,,Community Event,Anti-Vaping,0,Informational Promotion,[],[],[],[],[],[],,1,0
2112,https://www.instagram.com/p/C5ysheosxg1/,https://www.instagram.com/p/C5ysheosxg1/media/?size=l,Image,0,609,2,0,,https://instagram.ftgz1-1.fna.fbcdn.net/v/t51.2885-19/317411064_433957058945897_4127788132089536100_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftgz1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=bVfYEvlZwaYQ7kNvgEgHVVi&_nc_gid=d021e50747e944feb63bffa11e176c0d&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYB-B3EkqYjfwg_8LXyyw-YvBy4Sc4hox406MEYK1GmMdg&oe=673040D5&_nc_sid=4f4799,0,[],"['smoking', 'outdoor', 'casual', 'youth']",1,0,0,Neutral,0,0,1,['young adults'],Outdoor,,Health Promotion,Anti-Vaping,0,Informational Promotion,[],[],['Adult'],['average'],['other'],['casual'],Neutral,1,0
1577,https://www.instagram.com/p/C_x4iXOMcSX/,https://www.instagram.com/p/C_x4iXOMcSX/media/?size=l,Image,0,289,4,1,,https://instagram.fbga3-1.fna.fbcdn.net/v/t51.2885-19/41523351_561691727620689_6880531517928374272_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbga3-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=syV2wDPRrqkQ7kNvgHdLLDN&_nc_gid=6632ec4a46264de6a321f1017b309b2b&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYAXhxPx_e4DF4C8tCj37kqdGXR06AhfRX6KhIgWN_Gc3g&oe=6730493B&_nc_sid=4f4799,0,[],"['health', 'wellness', 'advice', 'anti-vaping', 'prevention']",0,0,0,Positive,1,0,1,['general audience'],Public,,Health Advisory,Anti-Vaping,0,Informational,[],[],[],[],[],[],,1,0
1263,https://www.instagram.com/p/B--nSXEAemF/,https://www.instagram.com/p/B--nSXEAemF/media/?size=l,Reel,239,1069,21,7,feed,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-19/75484604_389981718577036_8455937474995159040_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=Gs1dsx7zoT4Q7kNvgFMSM-I&_nc_gid=3bcc9f59430443fab16157621c0498da&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYB4W_tcB_7j8X2eSVmPI3k-ogjJAx8ipFYEXRuDhKCb3A&oe=67304414&_nc_sid=4f4799,239,['https://scontent-mad2-1.cdninstagram.com/o1/v/t16/f1/m84/9B4482DF6A1C29887024E1F0D8C20295_video_dashinit.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uZmVlZC5jMi43MjAuYmFzZWxpbmUifQ&_nc_cat=108&vs=1734136120748673_2581238949&_nc_vs=HBkcFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC85QjQ0ODJERjZBMUMyOTg4NzAyNEUxRjBEOEMyMDI5NV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAoABgAGwAVAAAm7qSJs8KBvz8VAigCQzMsF0A0CHKwIMScGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqBwA%3D&ccb=9-4&oh=00_AYCv93qP5rU7Cmf-QRAdIpFugvtZjVobgDlkXkTk_kXIAw&oe=672C4B82&_nc_sid=4f4799'],"['gradient', 'background', 'abstract']",0,0,0,Neutral,0,0,0,['general audience'],Public,,Advertisement,Anti-Vaping,0,Informational Promotion,[],[],[],[],[],[],,1,0
1459,https://www.instagram.com/p/CZP-YnpM7yj/,https://www.instagram.com/p/CZP-YnpM7yj/media/?size=l,Image,0,7081,32,1,,https://instagram.fmad6-1.fna.fbcdn.net/v/t51.2885-19/70015781_2449932985095561_4740890905412632576_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fmad6-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=AjUgvWduqHAQ7kNvgHSwrDD&_nc_gid=b9c58d52f82d4cc5927b6593a5456b93&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYCaxflzCnXzq1qq_zOdQcNsSIGnNzkHAGWFyMXUzhEyiQ&oe=673036C3&_nc_sid=4f4799,0,[],"['vaping', 'health', 'infographic', 'bone health', 'smoking']",0,0,0,Negative,0,0,1,['general audience'],Public,,Health Infographic,Anti-Vaping,0,Informational,[],[],[],[],[],[],,1,0
1632,https://www.instagram.com/p/COILpe7nHqE/,https://www.instagram.com/p/COILpe7nHqE/media/?size=l,Image,0,1,3,0,,https://instagram.fsjd2-1.fna.fbcdn.net/v/t51.2885-19/178412400_250842260113078_543814356525539617_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsjd2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=kXYTmnX196IQ7kNvgGvcbEv&_nc_gid=2fa22ebc0d794fad9bbe9ab6b94f5ff9&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYD5HIjSr4qlbcVdfD9XGBY5S1_oazUHtVFPPcqgebg2UQ&oe=673042E6&_nc_sid=4f4799,0,[],"['vaping', 'anti-vaping', 'indoor', 'poster', 'message']",1,0,0,Negative,0,0,1,"['teenagers', 'young adults']",Indoor,,Advertisement,Anti-Vaping,0,"Informational, Announcement",[],[],[],[],[],[],Neutral,1,0
943,https://www.instagram.com/p/CotmwO2rNt3/,https://www.instagram.com/p/CotmwO2rNt3/media/?size=l,Image,0,3468,3,0,,https://instagram.famm3-3.fna.fbcdn.net/v/t51.2885-19/403827173_853283116540949_970147629087555865_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.famm3-3.fna.fbcdn.net&_nc_cat=105&_nc_ohc=pBYeSRamWeMQ7kNvgENgrtC&_nc_gid=8b52f7d289224ec597ef5b1e78f5cd44&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYC9wBDkWYz6NnRrf1N69UHGawkV3R4FSO9eBA10OhHJbQ&oe=673012FC&_nc_sid=4f4799,0,[],"['device', 'hand', 'wooden', 'brand', 'WooS']",1,0,0,Positive,1,1,1,"['young adults', 'adults']",Indoor,,Product Promotion,Anti-Vaping,0,"Promotion, Informational",['light'],['Other'],['Adult'],['average'],['other'],['casual'],Neutral,1,0
122,https://www.instagram.com/p/B3QYDy7AHmE/,https://www.instagram.com/p/B3QYDy7AHmE/media/?size=l,Video,13,1943,54,2,feed,https://instagram.fjed2-2.fna.fbcdn.net/v/t51.2885-19/115702911_223921878792648_8111930542458127170_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fjed2-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=Q8W_znzU3IQQ7kNvgF9dK4r&_nc_gid=aa64967ca34c4806a5cfdb3a309cceee&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYBKOp3b_JXDGZZHFXMgrWNIqH7c9FneBIgySyCPlM_u4A&oe=67303358&_nc_sid=4f4799,13,['https://instagram.fjed2-2.fna.fbcdn.net/o1/v/t16/f1/m84/3E4440403DE74D46D4F48EEA9388C4B8_video_dashinit.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uZmVlZC5jMi43MjAuYmFzZWxpbmUifQ&_nc_cat=104&vs=257757950009178_4038212675&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC8zRTQ0NDA0MDNERTc0RDQ2RDRGNDhFRUE5Mzg4QzRCOF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dMV1F4Qlp5V1hwNWFmVUNBS251MDA5eEZKTjZicGt3QUFBRhUCAsgBACgAGAAbABUAACbs%2Fo2klJipQBUCKAJDMywXQCaIMSbpeNUYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&_nc_rid=aa649a434f&ccb=9-4&oh=00_AYAMwv_Zdofo-hPiSqB3wlvlXpcEXFliPdTmKG3jK3nxow&oe=672C21F2&_nc_sid=4f4799'],"['vaping', 'outdoor', 'youth', 'casual']",1,1,1,Negative,0,0,0,"['young adults', 'teenagers']",Outdoor,,Personal Reflection,Anti-Vaping,0,Personal Reflection,['medium'],['Male'],['Young'],['average'],['black'],['casual'],Neutral,1,0
709,https://www.instagram.com/p/BxAdGeLJQ-x/,https://www.instagram.com/p/BxAdGeLJQ-x/media/?size=l,Image,0,21,15,8,,https://instagram.fbeg5-1.fna.fbcdn.net/v/t51.2885-19/58454164_354428045191202_6597219514985742336_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbeg5-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=XedaaCDegtEQ7kNvgEM1fb5&_nc_gid=8a3e6664881e4fcf9c3e783d86adc3fd&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYAHanJ25FQCq5GFYcbpJ47X2GOHMQ_tI7-WhBE1vUudQA&oe=67303A29&_nc_sid=4f4799,0,[],"['vaping', 'infographic', 'teenagers', 'statistics', 'e-cigarettes']",0,1,0,Negative,0,0,1,"['teenagers', 'general audience']",Public,,Informational Graphic,Anti-Vaping,0,Informational,[],[],[],[],[],[],,1,0
1583,https://www.instagram.com/p/CvNP8D1AC6R/,https://www.instagram.com/p/CvNP8D1AC6R/media/?size=l,Image,0,391,3,0,,https://instagram.ffjr7-1.fna.fbcdn.net/v/t51.2885-19/322051988_688156029689537_6684073343318648304_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ffjr7-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=aQS3igZibWgQ7kNvgG0paJc&_nc_gid=cc141e7cb5b84dc6a498892d67dfdd7f&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYAbMU0dxlGuPfDPP2BJagrQjKyv_ewyID-tjfFWL0XWkQ&oe=67301BE1&_nc_sid=4f4799,0,[],"['vaping', 'youth', 'advertisement', 'infographic', 'health']",0,0,0,Negative,0,0,1,"['teenagers', 'young adults']",Public,,Informational Graphic,Anti-Vaping,0,Informational,[],[],[],[],[],[],,1,0
930,https://www.instagram.com/p/BdRMnB8AI86/,https://www.instagram.com/p/BdRMnB8AI86/media/?size=l,Image,0,6390,20,8,,https://instagram.ftlv20-1.fna.fbcdn.net/v/t51.2885-19/116218605_292835575140586_5293494583350908235_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftlv20-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=QPKbqcM7ZucQ7kNvgHkHJAZ&_nc_gid=56978a87e07f4d4e9275ca15cf575834&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYBDSvfx4aKHXKvqcq1QuGo0G6a3HWD6yDyz3-hmuKOi7g&oe=67304575&_nc_sid=4f4799,0,[],"['stop smoking', 'promotion', 'new year', 'health']",0,0,0,Positive,1,0,1,"['general audience', 'adults']",Public,,Advertisement,Anti-Vaping,0,Promotion,[],[],[],[],[],[],,1,0
1130,https://www.instagram.com/p/BW7i9PODHYB/,https://www.instagram.com/p/BW7i9PODHYB/media/?size=l,Image,0,492,3,0,,https://instagram.fqpa3-1.fna.fbcdn.net/v/t51.2885-19/269814948_265053032387933_3800187604695279204_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fqpa3-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=7pmY9H3fTbgQ7kNvgGf7OCW&_nc_gid=38e9be37ae3d4b7fa86052a3a9e274bb&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYBSvLHRkkV8FKR7vMHqJQs9B640sLuF9v66PVkcdnOV5w&oe=67303BE4&_nc_sid=4f4799,0,[],"['coffee', 'brewing', 'urban setting', 'outdoor']",0,0,0,Neutral,1,0,0,"['young adults', 'adults']",Outdoor,,Product Promotion,Anti-Vaping,0,Promotion,[],[],[],[],[],[],,1,0
217,https://www.instagram.com/p/CClYDa3FVVA/,https://www.instagram.com/p/CClYDa3FVVA/media/?size=l,Image,0,1191,23,0,,https://instagram.fcia7-1.fna.fbcdn.net/v/t51.2885-19/93950715_272816633728184_5990016769757020160_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fcia7-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=UtaW9IwK0RIQ7kNvgGWBfB9&_nc_gid=64ce67528e2a499984315ab7407faad5&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYBQO8D0nvk3d-IsXjYYfI0NIc0J02cXBTCcMk3EYiF7Hw&oe=673016CC&_nc_sid=4f4799,0,[],"['vaping', 'outdoor', 'youth', 'health warning']",1,1,1,Negative,0,0,1,"['teenagers', 'parents']",Outdoor,,Health Warning,Anti-Vaping,0,"Informational, Health Warning",[],[],['Teen'],[],[],['casual'],Neutral,1,1
